degre;region;departement;arrondissement;groupement;numero;denomination;acte
3;Adamaoua;Mayo-Banyo;;;202;QUARTIERRESIDENCE;
3;Adamaoua;Mayo-Banyo;;;203;RIBAOFOULBE;
3;Adamaoua;Mayo-Banyo;;;204;RIBAOMAMBILA;
3;Adamaoua;Mayo-Banyo;;;205;SIDERE-DJAM;
3;Adamaoua;Mayo-Banyo;;;206;TICKET;
3;Adamaoua;Mayo-Banyo;;;207;YIMBEREPLATEAU;
3;Adamaoua;Vina;;;1;BALI;
3;Adamaoua;Vina;;;2;BAMYANGA1;
3;Adamaoua;Vina;;;3;BAMYANGA2-A;
3;Adamaoua;Vina;;;4;BAMYANGA2-B;
3;Adamaoua;Vina;;;5;BAMYANGA3;
3;Adamaoua;Vina;;;6;BAMYANGAHAMADJANGUI;
3;Adamaoua;Vina;;;7;BAMYANGAPANA;
3;Adamaoua;Vina;;;8;BEKAHOSSERE;
3;Adamaoua;Vina;;;9;BIBACKALA-HOSSERE;
3;Adamaoua;Vina;;;10;BOUMDJERE;
3;Adamaoua;Vina;;;11;BURKINA;
3;Adamaoua;Vina;;;12;CAMPFONCTIONNAIRE;
3;Adamaoua;Vina;;;13;DELBE1;
3;Adamaoua;Vina;;;14;DELBE2;
3;Adamaoua;Vina;;;15;DELBE3;
3;Adamaoua;Vina;;;16;GAMBARA2;
3;Adamaoua;Vina;;;17;HAUT-PLATEAU;
3;Adamaoua;Vina;;;18;KANTAKANG;
3;Adamaoua;Vina;;;19;LAIGA;
3;Adamaoua;Vina;;;20;MARMA;
3;Adamaoua;Vina;;;21;MARZA1;
3;Adamaoua;Vina;;;22;MARZA2;
3;Adamaoua;Vina;;;23;MAYODJARANDI;
3;Adamaoua;Vina;;;24;MAYODJARANDILYCEE;
3;Adamaoua;Vina;;;25;MAYODJARANDISOCARET;
3;Adamaoua;Vina;;;26;MBIDENG;
3;Adamaoua;Vina;;;27;MISSIONCATHOLIQUE;
3;Adamaoua;Vina;;;28;NGAOUNDAY;
3;Adamaoua;Vina;;;29;QUARTIERADMINISTRATIF;
3;Adamaoua;Vina;;;30;QUARTIERLISSEY;
3;Adamaoua;Vina;;;31;SIOUTEREBONDJONG;
3;Adamaoua;Vina;;;32;WAKWA;
3;Adamaoua;Vina;;;33;AEROPORT;
3;Adamaoua;Vina;;;34;AOUDI;
3;Adamaoua;Vina;;;35;BALADJI1;
3;Adamaoua;Vina;;;36;BALADJI2TICKET;
3;Adamaoua;Vina;;;37;BISKEWAL;
3;Adamaoua;Vina;;;38;DARASALAM;
3;Adamaoua;Vina;;;39;DARANG;
3;Adamaoua;Vina;;;40;FOUNANGUEGAMBARA;
3;Adamaoua;Vina;;;41;GADAMABANGA;
3;Adamaoua;Vina;;;42;JOLISOIR;
3;Adamaoua;Vina;;;43;MADAGASCAR;
3;Adamaoua;Vina;;;44;MADEP;
3;Adamaoua;Vina;;;45;MARGUELENG;
3;Adamaoua;Vina;;;46;MAYODANEYEL;
3;Adamaoua;Vina;;;47;MBALANGDJALINGO;
3;Adamaoua;Vina;;;48;MBOLONGDJALINGO;
3;Adamaoua;Vina;;;49;MBAOURENGOURORE;
3;Adamaoua;Vina;;;50;MBIBAKALA;
3;Adamaoua;Vina;;;51;MBIBAR;
3;Adamaoua;Vina;;;52;NGAOUHORA1;
3;Adamaoua;Vina;;;53;NGAOUHORA2;
3;Adamaoua;Vina;;;54;NORD-CIFAN;
3;Adamaoua;Vina;;;55;NYASSAY;
3;Adamaoua;Vina;;;56;QUARTIERHAOUSSA;
3;Adamaoua;Vina;;;57;QUARTIERSOA;
3;Adamaoua;Vina;;;58;REMYANGADJAMTARI;
3;Adamaoua;Vina;;;59;SABONGARI1;
3;Adamaoua;Vina;;;60;SABONGARI2;
3;Adamaoua;Vina;;;61;SABONGARI3;
3;Adamaoua;Vina;;;62;SELBEDARANG;
3;Adamaoua;Vina;;;63;TONGO1;
3;Adamaoua;Vina;;;64;TONGOPASTORAL;
3;Adamaoua;Vina;;;65;TONGOSERET;
3;Adamaoua;Vina;;;66;TROUAMALLA;
3;Adamaoua;Vina;;;67;VALABAÏ;
3;Adamaoua;Vina;;;68;YARMBANG;
3;Adamaoua;Vina;;;69;YOUKOU;
3;Adamaoua;Vina;;;70;(BEKA)TINGUERENG;
3;Adamaoua;Vina;;;71;BINI;
3;Adamaoua;Vina;;;72;DANG;
3;Adamaoua;Vina;;;73;MADJELE1;
3;Adamaoua;Vina;;;74;MADJELE2;
3;Adamaoua;Vina;;;75;MALANG;
3;Adamaoua;Vina;;;76;MALANGGARE;
3;Adamaoua;Vina;;;77;MALO-GONI;
3;Adamaoua;Vina;;;78;MALO-MBIFAL;
3;Adamaoua;Vina;;;79;MANWI1;
3;Adamaoua;Vina;;;80;MANWI2;
3;Adamaoua;Vina;;;81;MARGOL;
3;Adamaoua;Vina;;;82;NGAOUMOKONE;
3;Adamaoua;Vina;;;83;NGAWA;
3;Adamaoua;Vina;;;84;NGODI(MAIBORNO);
3;Adamaoua;Vina;;;85;NGODIMAFALNGAOU;
3;Adamaoua;Vina;;;86;ROH;
3;Adamaoua;Vina;;;87;SALTAKA;
3;Adamaoua;Vina;;;88;TCHABBALBAOURO;
3;Adamaoua;Vina;;;89;TCHABBALDJALINGO;
3;Adamaoua;Vina;;;90;TCHABBALMOUNGUEL;
3;Adamaoua;Vina;;;91;TELLERE(NDOUGOY);
3;Adamaoua;Vina;;;92;BANDARE;
3;Adamaoua;Vina;;;93;DANOUA;
3;Adamaoua;Vina;;;94;DENA;
3;Adamaoua;Vina;;;95;DJETT;
3;Adamaoua;Vina;;;96;DOGONG;
3;Adamaoua;Vina;;;97;DOM-SOTOTT;
3;Adamaoua;Vina;;;98;GOPGABDO;
3;Adamaoua;Vina;;;99;GOR-HIECK;
3;Adamaoua;Vina;;;100;HARR;
3;Adamaoua;Vina;;;101;HOME;
3;Adamaoua;Vina;;;102;KARNAMANGA;
3;Adamaoua;Vina;;;103;KARNAPETTEL;
3;Adamaoua;Vina;;;104;KIANG;
3;Adamaoua;Vina;;;105;MADJADOU;
3;Adamaoua;Vina;;;106;MAN;
3;Adamaoua;Vina;;;107;MBAOU;
3;Adamaoua;Vina;;;108;MBIP;
3;Adamaoua;Vina;;;109;MONA-LASI;
3;Adamaoua;Vina;;;110;NAGOUDJOUM;
3;Adamaoua;Vina;;;111;NDOM-BENOUE;
3;Adamaoua;Vina;;;112;NDONG;
3;Adamaoua;Vina;;;113;NGAOUYANGA;
3;Adamaoua;Vina;;;114;NGUESSECK-KESSOUM;
3;Adamaoua;Vina;;;115;NGUESSECK-NGAI;
3;Adamaoua;Vina;;;116;NGUESSECK-TAT;
3;Adamaoua;Vina;;;117;NOVE;
3;Adamaoua;Vina;;;118;NPANOUA;
3;Adamaoua;Vina;;;119;NYADOU;
3;Adamaoua;Vina;;;120;NYESSE;
3;Adamaoua;Vina;;;121;SASSA-GARDA;
3;Adamaoua;Vina;;;122;SASSA-MBERSI;
3;Adamaoua;Vina;;;123;SEINGBA;
3;Adamaoua;Vina;;;124;SELLOU;
3;Adamaoua;Vina;;;125;SIH;
3;Adamaoua;Vina;;;126;TAGBOUM;
3;Adamaoua;Vina;;;127;TIBANG;
3;Adamaoua;Vina;;;128;TOUBAKA;
3;Adamaoua;Vina;;;129;VOURGNE-MAMBOUM;
3;Adamaoua;Vina;;;130;VOURGNE-SANFOU;
3;Adamaoua;Vina;;;131;WACK1;
3;Adamaoua;Vina;;;132;WACK2;
3;Adamaoua;Vina;;;133;BALEWA;
3;Adamaoua;Vina;;;134;BANDAL;
3;Adamaoua;Vina;;;135;BEBARA;
3;Adamaoua;Vina;;;136;BELEL-DIBI;
3;Adamaoua;Vina;;;137;DJAILA;
3;Adamaoua;Vina;;;138;DJAMTARI;
3;Adamaoua;Vina;;;139;DJEREM-GADO;
3;Adamaoua;Vina;;;140;DJERENG2;
3;Adamaoua;Vina;;;141;DIBI;
3;Adamaoua;Vina;;;142;DJOUROUM;
3;Adamaoua;Vina;;;143;FORI;
3;Adamaoua;Vina;;;144;FOULOUGOU;
3;Adamaoua;Vina;;;145;GALDI;
3;Adamaoua;Vina;;;146;GOGARMA;
3;Adamaoua;Vina;;;147;GOP;
3;Adamaoua;Vina;;;148;HOSSERE-NYAMBAKA;
3;Adamaoua;Vina;;;149;KADJOLA;
3;Adamaoua;Vina;;;150;KATIL-MBOUM;
3;Adamaoua;Vina;;;151;KATILFOULBE;
3;Adamaoua;Vina;;;152;KONA-TOUKOUR;
3;Adamaoua;Vina;;;153;KOGNOLI;
3;Adamaoua;Vina;;;154;KOUBADJALINGO;
3;Adamaoua;Vina;;;155;KOULADJE;
3;Adamaoua;Vina;;;156;LAOUPANGA;
3;Adamaoua;Vina;;;157;LAOURE-BAYA;
3;Adamaoua;Vina;;;158;LAWANA;
3;Adamaoua;Vina;;;159;LOUGGUERE-MADJALANG;
3;Adamaoua;Vina;;;160;MADJALANG1;
3;Adamaoua;Vina;;;161;MADJALANG2;
3;Adamaoua;Vina;;;162;MAKANE1;
3;Adamaoua;Vina;;;163;MAKANE2;
3;Adamaoua;Vina;;;164;MAMBAKA;
3;Adamaoua;Vina;;;165;MANDOUROU-KOLSEL;
3;Adamaoua;Vina;;;166;MANGOLI;
3;Adamaoua;Vina;;;167;MAREL-GUIMPI;
3;Adamaoua;Vina;;;168;MAYO-NANGUE1;
3;Adamaoua;Vina;;;169;MAYO-NANGUE2;
3;Adamaoua;Vina;;;170;MBERE-MAGOINANG;
3;Adamaoua;Vina;;;171;MBERING;
3;Adamaoua;Vina;;;172;MBEWE-MANGOM;
3;Adamaoua;Vina;;;173;MBIDOU;
3;Adamaoua;Vina;;;174;MBONG-IYA;
3;Adamaoua;Vina;;;175;NDASSAKOUL;
3;Adamaoua;Vina;;;176;NEMINAKA;
3;Adamaoua;Vina;;;177;NYAMBAKA;
3;Adamaoua;Vina;;;178;SADOL-CALMET;
3;Adamaoua;Vina;;;179;SADOOL-MANA;
3;Adamaoua;Vina;;;180;SAGGA;
3;Adamaoua;Vina;;;181;SOANGOR;
3;Adamaoua;Vina;;;182;SOUKOUNGA1;
3;Adamaoua;Vina;;;183;SOUKOUNGA2;
3;Adamaoua;Vina;;;184;TINDIRI;
3;Adamaoua;Vina;;;185;VINA-LAH;
3;Adamaoua;Vina;;;186;VONA;
3;Adamaoua;Vina;;;187;WANDENE;
3;Adamaoua;Vina;;;188;WARI;
3;Adamaoua;Vina;;;189;WASSANDE;
3;Adamaoua;Vina;;;190;WOURO-SANGUE;
3;Adamaoua;Vina;;;191;YANGAI;
3;Adamaoua;Vina;;;192;YOKO;
3;Adamaoua;Vina;;;193;AWA;
3;Adamaoua;Vina;;;194;BAH-ZANGA;
3;Adamaoua;Vina;;;195;BALEL;
3;Adamaoua;Vina;;;196;BANTAHI;
3;Adamaoua;Vina;;;197;BAOUSSI1;
3;Adamaoua;Vina;;;198;BAOUSSI2;
3;Adamaoua;Vina;;;199;BERA;
3;Adamaoua;Vina;;;200;BEREM;
3;Adamaoua;Vina;;;201;BORONGO;
3;Adamaoua;Vina;;;202;DENA;
3;Adamaoua;Vina;;;203;DEONE;
3;Adamaoua;Vina;;;204;DIGON;
3;Adamaoua;Vina;;;205;FOLIFERE;
3;Adamaoua;Vina;;;206;GAAR;
3;Adamaoua;Vina;;;207;GAMBOUKOU;
3;Adamaoua;Vina;;;208;GANGASSAOU;
3;Adamaoua;Vina;;;209;GOP;
3;Adamaoua;Vina;;;210;HOLMBALI;
3;Adamaoua;Vina;;;211;KANDI;
3;Adamaoua;Vina;;;212;KOBI;
3;Adamaoua;Vina;;;213;KOUBADJE;
3;Adamaoua;Vina;;;214;LAFIADIDANGO;
3;Adamaoua;Vina;;;215;LAOURENGAOUMDANDJI;
3;Adamaoua;Vina;;;216;LOUGUEREBAHSAMBO;
3;Adamaoua;Vina;;;217;MBANGMBOUM;
3;Adamaoua;Vina;;;218;MBARANG;
3;Adamaoua;Vina;;;219;MADEPNDOUAR;
3;Adamaoua;Vina;;;220;MADJERMALIA;
3;Adamaoua;Vina;;;221;MADJIMI;
3;Adamaoua;Vina;;;222;MAMOUM;
3;Adamaoua;Vina;;;223;MANDOUKOUM;
3;Adamaoua;Vina;;;224;MARAOUSMANOU;
3;Adamaoua;Vina;;;225;MASSACKBATT;
3;Adamaoua;Vina;;;226;MAYONDOUAR;
3;Adamaoua;Vina;;;227;MBALANGABOUBAKAR;
3;Adamaoua;Vina;;;228;MBALANGSANGA;
3;Adamaoua;Vina;;;229;MBANGFOULBE;
3;Adamaoua;Vina;;;230;NAGAHPLATEAU;
3;Adamaoua;Vina;;;231;NDIGOUHAMADJODA;
3;Adamaoua;Vina;;;232;NDOUGUELENG;
3;Adamaoua;Vina;;;233;NGAN'HA;
3;Adamaoua;Vina;;;234;NGAOUBO;
3;Adamaoua;Vina;;;235;NGAOUMBAM;
3;Adamaoua;Vina;;;236;NOM;
3;Adamaoua;Vina;;;237;NYASSEY;
3;Adamaoua;Vina;;;238;NYASSAR;
3;Adamaoua;Vina;;;239;PACKBINI;
3;Adamaoua;Vina;;;240;SABONGARI;
3;Adamaoua;Vina;;;241;SADOLCALMET;
3;Adamaoua;Vina;;;242;SADOLYAYA;
3;Adamaoua;Vina;;;243;SAOUTA;
3;Adamaoua;Vina;;;244;SITIKO;
3;Adamaoua;Vina;;;245;TOUMBERE;
3;Adamaoua;Vina;;;246;VACK;
3;Adamaoua;Vina;;;247;WAME;
3;Adamaoua;Vina;;;248;YANG;
3;Adamaoua;Vina;;;249;YENWA;
3;Adamaoua;Vina;;;250;YOKOTONDOU;
3;Adamaoua;Vina;;;251;ANAM;
3;Adamaoua;Vina;;;252;ANAM DJALINGO;
3;Adamaoua;Vina;;;253;ASSOM;
3;Adamaoua;Vina;;;254;BAGARMI;
3;Adamaoua;Vina;;;255;BALISSA;
3;Adamaoua;Vina;;;256;BAWA;
3;Adamaoua;Vina;;;257;BEKAMAIGARI;
3;Adamaoua;Vina;;;258;DJABEFOULBE;
3;Adamaoua;Vina;;;259;DJANGA;
3;Adamaoua;Vina;;;260;DJARIA1;
3;Adamaoua;Vina;;;261;DJARIA2;
3;Adamaoua;Vina;;;262;DJOGGA;
3;Adamaoua;Vina;;;263;FOUFANA;
3;Adamaoua;Vina;;;264;GANDJAKIRA;
3;Adamaoua;Vina;;;265;GUENA;
3;Adamaoua;Vina;;;266;HANGLOA;
3;Adamaoua;Vina;;;267;HOREBINI;
3;Adamaoua;Vina;;;268;HOREMANANG;
3;Adamaoua;Vina;;;269;HOREMAYANGA;
3;Adamaoua;Vina;;;270;HOREMIKAI;
3;Adamaoua;Vina;;;271;KOUMKILBA;
3;Adamaoua;Vina;;;272;LAOUKOBONG;
3;Adamaoua;Vina;;;273;LENADADI;
3;Adamaoua;Vina;;;274;LEWAHOURODOLE;
3;Adamaoua;Vina;;;275;LEWAMBOUM;
3;Adamaoua;Vina;;;276;LEWAMOUSSA;
3;Adamaoua;Vina;;;277;LEWA-MAYO;
3;Adamaoua;Vina;;;278;LIKOK;
3;Adamaoua;Vina;;;279;LOUGGAMETTE;
3;Adamaoua;Vina;;;280;LOUGGATAPPADI;
3;Adamaoua;Vina;;;281;MABARNGAL;
3;Adamaoua;Vina;;;282;MADEM;
3;Adamaoua;Vina;;;283;MAFA;
3;Adamaoua;Vina;;;284;MAHOBADJOMBI;
3;Adamaoua;Vina;;;285;MAKORSAMAKI;
3;Adamaoua;Vina;;;286;MALOUA;
3;Adamaoua;Vina;;;287;MAMBALIYANGWAL;
3;Adamaoua;Vina;;;288;MANANGHOURSO;
3;Adamaoua;Vina;;;289;MANDOUROUDALIL;
3;Adamaoua;Vina;;;290;MANDOUROUHAMADJODA;
3;Adamaoua;Vina;;;291;MANDOUROUMABOR;
3;Adamaoua;Vina;;;292;MANDOUROUVOCKOR;
3;Adamaoua;Vina;;;293;MANGARI;
3;Adamaoua;Vina;;;294;MARKO;
3;Adamaoua;Vina;;;295;MARSOUM;
3;Adamaoua;Vina;;;296;MARTAP;
3;Adamaoua;Vina;;;297;MASSERE;
3;Adamaoua;Vina;;;298;MASSIWOL;
3;Adamaoua;Vina;;;299;MAYOBANA;
3;Adamaoua;Vina;;;300;MAYOLISSEY;
3;Adamaoua;Vina;;;301;MBEWE;
3;Adamaoua;Vina;;;302;MBIBOL;
3;Adamaoua;Vina;;;303;MIKAI;
3;Adamaoua;Vina;;;304;MINIM 1;
3;Adamaoua;Vina;;;305;MINIM 2;
3;Adamaoua;Vina;;;306;NGAOUHOUA;
3;Adamaoua;Vina;;;307;NGAOUMETTER;
3;Adamaoua;Vina;;;308;NGAOUNANG;
3;Adamaoua;Vina;;;309;NGAOUNDANGA;
3;Adamaoua;Vina;;;310;NGAOUROREDJALLO;
3;Adamaoua;Vina;;;311;PARO;
3;Adamaoua;Vina;;;312;ROH;
3;Adamaoua;Vina;;;313;SARMALE;
3;Adamaoua;Vina;;;314;SEBOREDJANGOL;
3;Adamaoua;Vina;;;315;SOUKOURWO;
3;Adamaoua;Vina;;;316;TCHABBALHALEO;
3;Adamaoua;Vina;;;317;TEKEL;
3;Adamaoua;Vina;;;318;TOUMBOUROUM;
3;Adamaoua;Vina;;;319;WALDESOLLARE;
3;Adamaoua;Vina;;;320;WEMBI;
3;Adamaoua;Vina;;;321;BABOUA;
3;Adamaoua;Vina;;;322;BAKARI-BATA;
3;Adamaoua;Vina;;;323;BARINGO;
3;Adamaoua;Vina;;;324;BAYARA;
3;Adamaoua;Vina;;;325;BEKA-MODIBO;
3;Adamaoua;Vina;;;326;BELEL;
3;Adamaoua;Vina;;;327;DIDJIWA;
3;Adamaoua;Vina;;;328;DJERIA;
3;Adamaoua;Vina;;;329;DJERKOKA1;
3;Adamaoua;Vina;;;330;DJERKOKA2;
3;Adamaoua;Vina;;;331;DJILOUGOU;
3;Adamaoua;Vina;;;332;DOFORO1;
3;Adamaoua;Vina;;;333;DOFORO2;
3;Adamaoua;Vina;;;334;GAGOU;
3;Adamaoua;Vina;;;335;GOUNDJELPASTORAL;
3;Adamaoua;Vina;;;336;GOUNDJELTROUA;
3;Adamaoua;Vina;;;337;GUEBAKE-GASSOL;
3;Adamaoua;Vina;;;338;HOSSERELESDI;
3;Adamaoua;Vina;;;339;IDOOL;
3;Adamaoua;Vina;;;340;KALAMBA;
3;Adamaoua;Vina;;;341;KORYON;
3;Adamaoua;Vina;;;342;KOUDINI;
3;Adamaoua;Vina;;;343;LAINDE-KANE;
3;Adamaoua;Vina;;;344;LAOURE-GOCK;
3;Adamaoua;Vina;;;345;LESWOKA;
3;Adamaoua;Vina;;;346;MAMBERE-HASSIMI;
3;Adamaoua;Vina;;;347;MAYO-BADJI;
3;Adamaoua;Vina;;;348;MAYO-DJARANDI;
3;Adamaoua;Vina;;;349;MBANGLANGA;
3;Adamaoua;Vina;;;350;MBELA-YAKI;
3;Adamaoua;Vina;;;351;MBINGALACK;
3;Adamaoua;Vina;;;352;NDIGOUADAMOU;
3;Adamaoua;Vina;;;353;NGAOUNDAMDJI;
3;Adamaoua;Vina;;;354;NGOURAH-GADJI;
3;Adamaoua;Vina;;;355;NGOURAH-LOUGGUERE;
3;Adamaoua;Vina;;;356;NYAGOYGOUNDJEL;
3;Adamaoua;Vina;;;357;NYASSEYSOUCKOL;
3;Adamaoua;Vina;;;358;SEKAMAYO-DADI;
3;Adamaoua;Vina;;;359;SINDERE;
3;Adamaoua;Vina;;;360;TAPAREGANDIGA;
3;Adamaoua;Vina;;;361;TCHABBALGALBIWAL;
3;Adamaoua;Vina;;;362;TELLO;
3;Adamaoua;Vina;;;363;TOURNINGAL;
3;Adamaoua;Vina;;;364;TOURNINGALHOSSERE;
3;Adamaoua;Vina;;;365;YOUKONTONDOU;
3;Adamaoua;Faro-et-Déo;;;1;GARBAYAKADIRI;
3;Adamaoua;Faro-et-Déo;;;2;BOURLE;
3;Adamaoua;Faro-et-Déo;;;3;CARREFOURGALIM;
3;Adamaoua;Faro-et-Déo;;;5;DOUALAYEL;
3;Adamaoua;Faro-et-Déo;;;6;GARANTI;
3;Adamaoua;Faro-et-Déo;;;7;GARBAYADJIRE;
3;Adamaoua;Faro-et-Déo;;;8;GARBAYASANGUERE;
3;Adamaoua;Faro-et-Déo;;;9;GARBAYAYELWA;
3;Adamaoua;Faro-et-Déo;;;10;GASSANGUEL;
3;Adamaoua;Faro-et-Déo;;;11;GONGOWAL;
3;Adamaoua;Faro-et-Déo;;;12;HOREGARBAYA;
3;Adamaoua;Faro-et-Déo;;;13;HOREMAYOTIGNERE;
3;Adamaoua;Faro-et-Déo;;;14;KAREDJE-KODJOLI;
3;Adamaoua;Faro-et-Déo;;;15;KODJOLI;
3;Adamaoua;Faro-et-Déo;;;16;KOUROUMDJI;
3;Adamaoua;Faro-et-Déo;;;17;LABBAREMODIBO;
3;Adamaoua;Faro-et-Déo;;;18;LAOURE;
3;Adamaoua;Faro-et-Déo;;;19;LIBONGMARCHE;
3;Adamaoua;Faro-et-Déo;;;20;LIBONGMBOUM;
3;Adamaoua;Faro-et-Déo;;;21;LIBONGSABONGARI;
3;Adamaoua;Faro-et-Déo;;;22;LOUGGUERE;
3;Adamaoua;Faro-et-Déo;;;23;LOUNTOUNG;
3;Adamaoua;Faro-et-Déo;;;24;MAROUARE(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;25;MAYANGPONT;
3;Adamaoua;Faro-et-Déo;;;26;MAYOBORORO(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;27;MAYODJARANDI;
3;Adamaoua;Faro-et-Déo;;;28;MAYOGNAKI;
3;Adamaoua;Faro-et-Déo;;;29;MAYOGNIWA;
3;Adamaoua;Faro-et-Déo;;;30;MAYONASSARAO;
3;Adamaoua;Faro-et-Déo;;;31;MAYONOLTI/BINTI;
3;Adamaoua;Faro-et-Déo;;;32;MAYOPOUTCHOU;
3;Adamaoua;Faro-et-Déo;;;33;MAYOROUKONGO1;
3;Adamaoua;Faro-et-Déo;;;34;MAYOROUKONGO2;
3;Adamaoua;Faro-et-Déo;;;35;MAYOTIGNERE;
3;Adamaoua;Faro-et-Déo;;;36;MAYOTOLERE;
3;Adamaoua;Faro-et-Déo;;;37;MAYOWANDOU;
3;Adamaoua;Faro-et-Déo;;;38;MBAKANAANTENNE;
3;Adamaoua;Faro-et-Déo;;;39;MBAKANABANTAHI;
3;Adamaoua;Faro-et-Déo;;;40;NGAOUTERE;
3;Adamaoua;Faro-et-Déo;;;41;PARODJIDDA;
3;Adamaoua;Faro-et-Déo;;;42;PAROLAWEL1;
3;Adamaoua;Faro-et-Déo;;;43;PAROLAWEL2;
3;Adamaoua;Faro-et-Déo;;;44;PAROPONT;
3;Adamaoua;Faro-et-Déo;;;45;QUARTIERHAOUSSA(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;46;QUARTIERLAC(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;47;QUARTIERPASTORALAVIATION;
3;Adamaoua;Faro-et-Déo;;;48;CENTRE);
3;Adamaoua;Faro-et-Déo;;;49;QUARTIERSOHO(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;50;QUARTIERYELWA(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;51;SABONGARINGNAADJORO;
3;Adamaoua;Faro-et-Déo;;;52;SADECK;
3;Adamaoua;Faro-et-Déo;;;53;SARKISANOU;
3;Adamaoua;Faro-et-Déo;;;54;TAPARE55(TIGNERECENTRE);
3;Adamaoua;Faro-et-Déo;;;55;TCHABBALGANDABA;
3;Adamaoua;Faro-et-Déo;;;56;TCHABBALMBANA;
3;Adamaoua;Faro-et-Déo;;;57;TIKAR;
3;Adamaoua;Faro-et-Déo;;;58;WALKOSSAM;
3;Adamaoua;Faro-et-Déo;;;59;WOULDE;
3;Adamaoua;Faro-et-Déo;;;60;YOLDELECKI;
3;Adamaoua;Faro-et-Déo;;;61;DJEM-GALIM;
3;Adamaoua;Faro-et-Déo;;;62;ASSAWENGOPPO;
3;Adamaoua;Faro-et-Déo;;;63;DEOGARBAYA;
3;Adamaoua;Faro-et-Déo;;;64;DJAMBOUTOU1;
3;Adamaoua;Faro-et-Déo;;;65;DJAMBOUTOUNASTIRDE;
3;Adamaoua;Faro-et-Déo;;;66;DJAMTARI;
3;Adamaoua;Faro-et-Déo;;;67;FADALAMIDOEST;
3;Adamaoua;Faro-et-Déo;;;68;GALIM 5;
3;Adamaoua;Faro-et-Déo;;;69;GALIM CENTRE3;
3;Adamaoua;Faro-et-Déo;;;70;GARBAYAHAMAN;
3;Adamaoua;Faro-et-Déo;;;71;GARBAYAHAMIDOU;
3;Adamaoua;Faro-et-Déo;;;72;GARBAYASALAMOU1;
3;Adamaoua;Faro-et-Déo;;;73;GARBAYASALAMOU2;
3;Adamaoua;Faro-et-Déo;;;74;GONKIRA;
3;Adamaoua;Faro-et-Déo;;;75;HOREDJEM YANGARE;
3;Adamaoua;Faro-et-Déo;;;76;HOREGARBAYA;
3;Adamaoua;Faro-et-Déo;;;77;JAMBOUTOU;
3;Adamaoua;Faro-et-Déo;;;78;KOLERE;
3;Adamaoua;Faro-et-Déo;;;79;KOSSAP;
3;Adamaoua;Faro-et-Déo;;;80;KOUINASTIRDE;
3;Adamaoua;Faro-et-Déo;;;81;LEGGALGORO;
3;Adamaoua;Faro-et-Déo;;;82;LOMPTA;
3;Adamaoua;Faro-et-Déo;;;83;MANGNI(WOGOMDOU);
3;Adamaoua;Faro-et-Déo;;;84;MAYOBAGO;
3;Adamaoua;Faro-et-Déo;;;85;MAYOBELI;
3;Adamaoua;Faro-et-Déo;;;86;MAYODANKALI;
3;Adamaoua;Faro-et-Déo;;;87;MAYODANKALI2;
3;Adamaoua;Faro-et-Déo;;;88;MAYODJOYAGALIM;
3;Adamaoua;Faro-et-Déo;;;89;MAYOIWARE;
3;Adamaoua;Faro-et-Déo;;;90;MAYOLOUGGOUNGO;
3;Adamaoua;Faro-et-Déo;;;91;MAYOPERDE;
3;Adamaoua;Faro-et-Déo;;;92;MAYOPERDE2;
3;Adamaoua;Faro-et-Déo;;;93;MAYOPERDELOUGGUEL;
3;Adamaoua;Faro-et-Déo;;;94;MAYOSANGARE;
3;Adamaoua;Faro-et-Déo;;;95;MAYOTAGOURIWOGOMDOU;
3;Adamaoua;Faro-et-Déo;;;96;MAYOVOURE;
3;Adamaoua;Faro-et-Déo;;;97;MBABO;
3;Adamaoua;Faro-et-Déo;;;98;MBERHI;
3;Adamaoua;Faro-et-Déo;;;99;MBONTADJE;
3;Adamaoua;Faro-et-Déo;;;100;MBONTADJE1;
3;Adamaoua;Faro-et-Déo;;;101;MBONTADJE2;
3;Adamaoua;Faro-et-Déo;;;102;MBONTADJE3;
3;Adamaoua;Faro-et-Déo;;;103;MBONTADJE4;
3;Adamaoua;Faro-et-Déo;;;104;MBONTADJE5;
3;Adamaoua;Faro-et-Déo;;;105;MBOUDOUA;
3;Adamaoua;Faro-et-Déo;;;106;NASTIRDENGOURI;
3;Adamaoua;Faro-et-Déo;;;107;NASTIRDENGOURIGARBAYA;
3;Adamaoua;Faro-et-Déo;;;108;NGOURIALTINE;
3;Adamaoua;Faro-et-Déo;;;109;NGOURIBARI;
3;Adamaoua;Faro-et-Déo;;;110;NGOURIHAMANKILA;
3;Adamaoua;Faro-et-Déo;;;111;NGOURIMOUSSA;
3;Adamaoua;Faro-et-Déo;;;112;NGOURINDOUKRI;
3;Adamaoua;Faro-et-Déo;;;113;QUARTIERFADA;
3;Adamaoua;Faro-et-Déo;;;114;QUARTIERFADAGALIM KOFFA;
3;Adamaoua;Faro-et-Déo;;;115;QUARTIERFOULBEREGALIM;
